"",Date,Tweet_ID,Original_Tweet_Text,Updated_Clean_Text,Segment,New_Category
66,2021-01-05,1346516909903249410,"Be sure to protect yourself and others by getting tested for #COVID19. Schedule your test by visiting your nearest testing location at https://t.co/SeUoNpBOVC 

#gettested #harriscounty #houston https://t.co/s6Yuh2ToGN","Be sure to protect yourself and others by getting tested for COVID19 Schedule your test by visiting your nearest testing location at ",1,0
67,2021-01-05,1346490172750311424,Demuestra que te preocupas por lo que vistes…. Usar una #mascarilla ayuda a la #comunidad en nuestra lucha para #detenerElContagio. La mascarilla debe ajustarse cómodamente y cubrir tanto la nariz como la boca. Ponga de su parte para terminar con el #COVID19 de una vez por todas https://t.co/Xv2x8L2eSY,"Demuestra que te preocupas por lo que vistes Usar una mascarilla ayuda a la comunidad en nuestra lucha para detenerElContagio La mascarilla debe ajustarse cómodamente y cubrir tanto la nariz como la boca Ponga de su parte para terminar con el COVID19 de una vez por todas ",1,0
68,2021-01-05,1346489767479947269,Show that you care by what you wear… Wearing a #mask helps the community in our fight to #stopthespread. The mask should fit sung but comfortably and cover both your nose and mouth. Do you part and let’s eliminate #COVID19 for once and for all. https://t.co/NuIrS1u9Bl,"Show that you care by what you wear Wearing a mask helps the community in our fight to stopthespread The mask should fit sung but comfortably and cover both your nose and mouth Do you part and let s eliminate COVID19 for once and for all ",1,2.17
69,2021-01-05,1346472884563136513,Get free #COVID19 tests at any of our testing sites located throughout #HarrisCounty. Now with a faster turnaround for test results. Register here for a location closest to you: https://t.co/d1jUgM1kPT or call 832 927 7575. https://t.co/yhJD5qOJKk,"Get free COVID19 tests at any of our testing sites located throughout HarrisCounty Now with a faster turnaround for test results Register here for a location closest to you ",1,0
70,2021-01-04,1346231261275283459,"Day 1 of @UnivHealthSA's Phase 1B COVID-19 vaccine distribution! Over 17,000 residents will receive their first dose over the next few weeks.

Great to see @Judge_wolff, @CommishJRod &amp; hundreds of neighbors at Wonderland.

We'll keep you updated as our region receives more doses. https://t.co/QIPIsDx0tT","Day 1 of UnivHealthSA s Phase 1B COVID 19 vaccine distribution Over 17 000 residents will receive their first dose over the next few weeks Great to see Judge_wolff CommishJRod amp hundreds of neighbors at Wonderland We ll keep you updated as our region receives more doses ",1,0
71,2021-01-04,1346229925020368897,As individuals over 65 await their full #vaccine cycle. It’s still important that others in their home take extra precaution around them especially in multigenerational homes to prevent the spread of #COVID19. https://t.co/aJIuLSstfc,"As individuals over 65 await their full vaccine cycle It s still important that others in their home take extra precaution around them especially in multigenerational homes to prevent the spread of COVID19 ",1,0
72,2021-01-04,1346216146941390849,"🚨A partir de hoy 4 de Enero (4 p.m.), hay 247,458 casos confirmados de #COVID19 en Houston/Condado de Harris y 2,658 muertes. Un total de209,306 pacientes se han recuperado. La tasa de positividad es 14.8 %. https://t.co/XFMGcOiDyG #LáveseLasManos #SiALaMascarilla https://t.co/YhpkZf286f"," A partir de hoy 4 de Enero 4 p m hay 247 458 casos confirmados de COVID19 en Houston Condado de Harris y 2 658 muertes Un total de209 306 pacientes se han recuperado La tasa de positividad es 14 8 ",1,0
73,2021-01-04,1346216142986240008,"🚨As of today Jan 4 (4pm), there are 247,458 confirmed cases of #COVID19 in Houston/Harris County and 2,658 deaths. A total of 209,306 patients have recovered. The positivity rate is 14.8%. Keep your #mask on and #socialdistance. https://t.co/XFMGcOiDyG #WashYourHands  #JustAMask https://t.co/fAeBpV4px7"," As of today Jan 4 4pm there are 247 458 confirmed cases of COVID19 in Houston Harris County and 2 658 deaths A total of 209 306 patients have recovered The positivity rate is 14 8 Keep your mask on and socialdistance ",1,0
74,2021-01-04,1346205685055426560,¿Recuerda cuando solíamos reunirnos sin tener que usar máscaras o mantenernos a una distancia de 6 pies (2m)? Para que volvamos a los buenos tiempos debemos ser diligentes en la prevención contra el #COVID19. https://t.co/LzlSW7KOgx," Recuerda cuando solíamos reunirnos sin tener que usar máscaras o mantenernos a una distancia de 6 pies 2m Para que volvamos a los buenos tiempos debemos ser diligentes en la prevención contra el COVID19 ",1,0
75,2021-01-04,1346205407216283653,"Do you remember when we use to gather together without having to wear masks or stay 6 ft apart?  For us to get back to the Good 'ole days we must stay diligent in prevention against #COVID19.
Remember to:
#WashYourHands  
#Wearamask    
#Gettested for #COVID19 
#SocialDistance https://t.co/KGBQFR8zvW","Do you remember when we use to gather together without having to wear masks or stay 6 ft apart For us to get back to the Good ole days we must stay diligent in prevention against COVID19 Remember to WashYourHands Wearamask Gettested for COVID19 SocialDistance ",1,0
76,2021-01-04,1346171947995062275,"El lavarse las manos es un paso fundamental en nuestras prácticas de prevención contra el #COVID19. Hazlo a menudo y hazlo correctamente siguiendo estos 6 sencillos pasos
1⃣Moje sus manos,
2⃣agregue jabón,
3⃣frote sus manos
4⃣haga espuma
5⃣enjuague
6⃣seque https://t.co/SuBi3Z1BoM","El lavarse las manos es un paso fundamental en nuestras prácticas de prevención contra el COVID19 Hazlo a menudo y hazlo correctamente siguiendo estos 6 sencillos pasos 1 Moje sus manos 2 agregue jabón 3 frote sus manos 4 haga espuma 5 enjuague 6 seque ",1,0
77,2021-01-04,1346170818712248321,"#Handwashing is a critical step in our #COVID-19 prevention practices. So, do it often and do it correctly by following these 6 simple steps:
1⃣Wet
2⃣Add soap
3⃣Lather
4⃣Scrub
5⃣Rinse
6⃣Dry
Learn more:https://t.co/56kdCn6mCr https://t.co/UYgJFqIbsy"," Handwashing is a critical step in our COVID 19 prevention practices So do it often and do it correctly by following these 6 simple steps 1 Wet 2 Add soap 3 Lather 4 Scrub 5 Rinse 6 Dry Learn more ",1,0
78,2021-01-04,1346166603503775746,Nuestro sitio de prueba de #COVID19 en @SanJacCollege ha llegado al máximo cupo. Se atenderán a todos lo que ya están en linea. Manténgase informado para más actualizaciones aqui. Gracias por su paciencia y entendimiento. https://t.co/16aPCfsYv8,"Nuestro sitio de prueba de COVID19 en SanJacCollege ha llegado al máximo cupo Se atenderán a todos lo que ya están en linea Manténgase informado para más actualizaciones aqui Gracias por su paciencia y entendimiento ",1,0
79,2021-01-04,1346166315963326465,Our #COVID19 testing site in @SanJacCollege is at capacity. We will get through everyone that's already in line. Stay in touch for updates. Thank you for your understanding! https://t.co/m0FOWQIZ08,"Our COVID19 testing site in SanJacCollege is at capacity We will get through everyone that s already in line Stay in touch for updates Thank you for your understanding ",1,0
80,2021-01-04,1346157807171739649,"When it comes to COVID-19 testing, there are options that you made not be aware of. From #PCR, #RapidTest and #Antibody, all test are not the same. Read about the different testing available and know what you are getting. #FactsNotFear #FactsMatter https://t.co/pRDeiv3PTA","When it comes to COVID 19 testing there are options that you made not be aware of From PCR RapidTest and Antibody all test are not the same Read about the different testing available and know what you are getting FactsNotFear FactsMatter ",1,0
81,2021-01-04,1346154523035889671,"Know your status for #COVID19 by finding your nearest test loctation at https://t.co/SeUoNpBOVC. It is important that you protect yourself and others in keeping Harris County strong.

#houston #harriscounty https://t.co/rKNYsvXV2M","Know your status for COVID19 by finding your nearest test loctation at ",1,8.33
82,2021-01-04,1346144067869159426,"¿Dió positivo de #COVID19? Reducir la propagación del virus es tan fácil como 1-2-3: 
Paso uno: Responda la llamada del 832-927-7575 
Paso dos: Responda al texto del 346-229-1960 
Paso tres: ¡Siéntase bien por ayudar a su comunidad! https://t.co/o1xr2cizlf"," Dió positivo de COVID19 Reducir la propagación del virus es tan fácil como 1 2 3 Paso uno Responda la llamada del 832 927 7575 Paso dos Responda al texto del 346 229 1960 Paso tres Siéntase bien por ayudar a su comunidad ",1,0
83,2021-01-04,1346142767953682434,"Did you test positive for #COVID19. Slowing the spread of the virus is as easy as 1-2-3: 
Step one: Answer call from 832-927-7575 
Step two: Reply to text from 346-229-1960 
Step three: Feel good for helping your community! https://t.co/NJy88TAnfy","Did you test positive for COVID19 Slowing the spread of the virus is as easy as 1 2 3 Step one Answer call from 832 927 7575 Step two Reply to text from 346 229 1960 Step three Feel good for helping your community ",1,0
84,2021-01-04,1346127235972009985,"¿Qué es fácil de usar, efectiva y detiene la propagación de #COVID19? Si respondió, #mascarilla, ¡tiene razón! Mientras más gente la use, más efectiva será. Tenemos la responsabilidad de proteger nuestra salud, y la de nuestros seres queridos.#SiALaMascarilla https://t.co/giez9V1Hi0"," Qué es fácil de usar efectiva y detiene la propagación de COVID19 Si respondió mascarilla tiene razón Mientras más gente la use más efectiva será Tenemos la responsabilidad de proteger nuestra salud y la de nuestros seres queridos SiALaMascarilla ",1,0
85,2021-01-04,1346127232654331910,"What is Easy to wear, effective and stops the spread of #COVID19? If you answered, Mask you are correct! More people wearing it, more effective this will be. Let’s take the responsibility to protect our own health, our loved ones and each other in our community. #JustAMask https://t.co/fk90Igu7Wf","What is Easy to wear effective and stops the spread of COVID19 If you answered Mask you are correct More people wearing it more effective this will be Let s take the responsibility to protect our own health our loved ones and each other in our community JustAMask ",1,0
86,2021-01-04,1346110466653827072,Empieze su año nuevo bien sabiendo su estatus de #COVID19. Ofrecemos pruebas gratis a través de todo el #CondadoHarris. ¿Ocupa una prueba? Visite: https://t.co/XD06fhTRzf o llame al 832-927-7575 https://t.co/5yO1WN3i7R,"Empieze su año nuevo bien sabiendo su estatus de COVID19 Ofrecemos pruebas gratis a través de todo el CondadoHarris Ocupa una prueba Visite ",1,0
87,2021-01-04,1346110461050236929,Start your New Year off right by knowing you #COVID19 status. We offer testing at multiple locations throughout #HarrisCounty. Need a test? Visit: https://t.co/XD06fhTRzf or call 832-927-7575. https://t.co/dZr6IFoHYq,"Start your New Year off right by knowing you COVID19 status We offer testing at multiple locations throughout HarrisCounty Need a test Visit ",1,4.35
88,2021-01-03,1345808410839822338,"¿Porqué necesito hacerme la prueba? ¡Yo me siento bien! 
Más del 25% de personas que han resultado positivo a #COVID19 no tienen síntomas y se conocen como #Asintomático. Personas pueden pasar el #virus a otros.  Sea proactivo y hágase la prueba. Vaya a: https://t.co/PmSi4fhye1 https://t.co/rqHxB9fKEO"," Porqué necesito hacerme la prueba Yo me siento bien Más del 25 de personas que han resultado positivo a COVID19 no tienen síntomas y se conocen como Asintomático Personas pueden pasar el virus a otros Sea proactivo y hágase la prueba Vaya a ",1,0
89,2021-01-03,1345807264754626562,"Why do I need a test? I feel ok

Over 25% of people who have tested positive for #COVID19 have no symptoms &amp; are known as #asymptomatic. Individuals can unknowingly pass on the #virus to others. Be proactive &amp; get tested to #stopthespread. Go to: https://t.co/PmSi4fhye1 https://t.co/jkrc7LT0aO","Why do I need a test I feel ok Over 25 of people who have tested positive for COVID19 have no symptoms amp are known as asymptomatic Individuals can unknowingly pass on the virus to others Be proactive amp get tested to stopthespread Go to ",1,0
